SaleID;DateKey;ProductKey;CustomerKey;StoreKey;PromotionKey;Quantity;Revenue;Cost;Margin
397;2024-09-27;P091;C0083;S005;PR09;7;591;311,98;279,02
398;2022-11-30;P060;C0777;S002;PR08;2;553;432,77;120,23
399;2022-08-10;P023;C0924;S015;PR03;6;876;552,23;323,77
400;2022-02-10;P095;C0334;S017;PR01;7;381;228,01;152,99
401;2022-03-09;P029;C0380;S010;PR03;2;961;566,64;394,36
402;2024-09-14;P047;C0219;S002;PR02;5;72;37,89;34,11
403;2023-05-29;P030;C0658;S009;PR02;1;806;680,83;125,17
404;2025-02-24;P090;C0810;S002;PR04;3;580;364,51;215,49
405;2025-07-02;P084;C0809;S018;PR02;1;995;554,7;440,3
406;2023-11-26;P038;C0454;S012;PR08;3;548;439,74;108,26
407;2024-11-05;P083;C0673;S015;PR05;4;517;389,35;127,65
408;2023-04-22;P027;C0741;S020;PR01;5;658;481,6;176,4
409;2024-12-21;P089;C0746;S006;PR06;4;174;105,1;68,9
410;2024-05-30;P087;C0089;S018;PR07;4;806;520,2;285,8
411;2023-03-08;P093;C0333;S013;PR01;9;766;608,5;157,5
412;2022-09-25;P015;C0310;S004;PR03;9;509;368,5;140,5
413;2024-11-24;P059;C0727;S012;PR09;9;817;507,34;309,66
414;2024-02-18;P003;C0420;S009;PR07;5;97;52,21;44,79
415;2023-05-09;P010;C0609;S002;PR04;5;193;157,31;35,69
416;2023-10-23;P079;C0725;S016;PR06;2;637;531,54;105,46
417;2025-09-10;P080;C0354;S001;PR06;6;339;254,79;84,21
418;2025-08-20;P017;C0824;S004;PR03;2;51;37,84;13,16
419;2025-07-23;P083;C0100;S015;PR02;5;968;666,18;301,82
420;2024-10-09;P011;C0145;S020;PR05;5;938;787,95;150,05
421;2025-05-09;P048;C0010;S001;PR08;4;311;231,06;79,94
422;2025-09-09;P005;C0983;S020;PR03;5;541;285,03;255,97
423;2024-11-24;P069;C0044;S015;PR05;7;334;177,72;156,28
424;2024-09-03;P064;C0763;S003;PR03;2;633;529,98;103,02
425;2023-04-27;P014;C0386;S013;PR07;1;649;538,77;110,23
426;2023-12-29;P050;C0739;S018;PR06;4;688;478,33;209,67
427;2023-04-25;P026;C0910;S013;PR06;7;286;164,44;121,56
428;2024-12-24;P072;C0761;S010;PR01;1;441;310,56;130,44
429;2024-10-28;P069;C0495;S020;PR02;4;264;202,55;61,45
430;2025-08-17;P007;C0493;S007;PR06;6;610;306,77;303,23
431;2022-12-09;P016;C0169;S008;PR08;6;691;544,5;146,5
432;2025-12-25;P055;C0642;S001;PR05;1;110;72,89;37,11
433;2025-12-18;P078;C0531;S018;PR02;7;889;588,61;300,39
434;2022-11-28;P056;C0336;S012;PR05;5;455;296,66;158,34
435;2023-03-14;P004;C0747;S018;PR09;6;660;489,82;170,18
436;2022-06-23;P100;C0857;S012;PR06;1;508;291,24;216,76
437;2023-07-13;P048;C0513;S020;PR05;7;33;23,51;9,49
438;2023-06-11;P017;C0130;S009;PR10;4;918;473,17;444,83
439;2023-10-21;P036;C0539;S002;PR06;3;305;239,11;65,89
440;2022-01-26;P070;C0514;S014;PR09;4;690;541,93;148,07
441;2024-03-30;P080;C0250;S004;PR07;9;660;402,04;257,96
442;2023-08-28;P093;C0734;S015;PR10;5;705;378,51;326,49
443;2023-02-10;P100;C0947;S017;PR03;5;417;317,63;99,37
444;2022-08-20;P038;C0138;S019;PR10;8;951;632,01;318,99
445;2023-06-17;P062;C0275;S006;PR10;7;705;580,74;124,26
446;2023-05-20;P048;C0464;S009;PR05;3;970;605,01;364,99
447;2022-06-28;P010;C0141;S017;PR04;1;951;755,6;195,4
448;2022-05-12;P036;C0944;S015;PR05;2;446;226,95;219,05
449;2022-12-14;P029;C0256;S005;PR08;3;380;292,78;87,22
450;2023-06-24;P078;C0882;S018;PR06;1;62;45,72;16,28
451;2024-02-11;P004;C0824;S004;PR04;1;930;636,3;293,7
452;2025-11-30;P044;C0456;S002;PR05;8;313;256,24;56,76
453;2022-03-17;P056;C0952;S019;PR07;8;364;302,01;61,99
454;2023-08-02;P042;C0434;S005;PR08;2;831;685,9;145,1
455;2024-05-03;P100;C0607;S004;PR05;8;640;453,91;186,09
456;2022-07-13;P013;C0173;S005;PR02;2;261;177,95;83,05
457;2025-03-31;P046;C0473;S019;PR06;5;74;43,97;30,03
458;2022-12-13;P082;C0955;S013;PR09;1;586;326,24;259,76
459;2024-08-08;P033;C0423;S016;PR03;9;865;601,16;263,84
460;2025-10-16;P021;C0917;S012;PR07;4;747;412,32;334,68
461;2025-01-15;P080;C0439;S009;PR08;2;461;258,27;202,73
462;2025-07-09;P079;C0057;S016;PR06;1;126;78,73;47,27
463;2022-08-02;P057;C0498;S014;PR03;6;332;187,7;144,3
464;2023-07-27;P069;C0614;S001;PR01;8;203;137,15;65,85
465;2024-02-19;P070;C0169;S020;PR03;4;149;109,11;39,89
466;2022-09-19;P067;C0989;S004;PR06;1;518;385,53;132,47
467;2023-12-31;P048;C0582;S009;PR04;1;655;449,64;205,36
468;2022-10-10;P076;C0850;S019;PR01;6;437;298,31;138,69
469;2025-11-04;P100;C0561;S014;PR06;2;68;45,3;22,7
470;2022-12-28;P033;C0428;S012;PR01;5;339;198,6;140,4
471;2023-03-17;P036;C0419;S004;PR08;2;272;198,28;73,72
472;2022-04-03;P033;C0347;S007;PR03;9;874;637,99;236,01
473;2024-01-23;P031;C0517;S017;PR03;2;411;242,3;168,7
474;2024-05-16;P021;C0455;S001;PR01;5;88;65,58;22,42
475;2025-12-18;P027;C0714;S014;PR03;4;461;368,94;92,06
476;2022-05-22;P091;C0202;S015;PR07;1;496;351,24;144,76
477;2025-08-07;P072;C0179;S012;PR10;9;958;518,41;439,59
478;2025-12-26;P062;C0057;S012;PR08;3;849;521,75;327,25
479;2024-01-19;P096;C0698;S006;PR08;8;396;210,86;185,14
480;2023-10-15;P026;C0604;S013;PR03;4;583;353,13;229,87
481;2023-12-02;P066;C0804;S016;PR05;9;564;323,84;240,16
482;2024-09-24;P012;C0906;S014;PR01;5;551;382,46;168,54
483;2022-02-18;P022;C0946;S007;PR09;2;995;645,0;350,0
484;2025-08-18;P017;C0995;S016;PR08;8;760;572,23;187,77
485;2024-05-30;P007;C0501;S009;PR10;4;206;129,18;76,82
486;2025-04-28;P068;C0739;S014;PR02;2;719;398,44;320,56
487;2025-03-05;P037;C0933;S007;PR10;6;722;420,64;301,36
488;2023-07-09;P038;C0112;S012;PR01;1;131;90,52;40,48
489;2023-02-08;P096;C0148;S003;PR04;8;203;133,46;69,54
490;2024-06-10;P011;C0781;S014;PR09;9;312;160,65;151,35
491;2024-05-14;P001;C0715;S019;PR08;7;975;559,14;415,86
492;2023-08-25;P025;C0378;S011;PR03;9;893;539,24;353,76
493;2022-12-07;P042;C0877;S005;PR10;2;380;286,47;93,53
494;2023-12-05;P052;C0915;S013;PR06;1;521;393,69;127,31
495;2022-11-14;P024;C0348;S010;PR09;7;326;242,64;83,36
496;2023-09-10;P053;C0358;S007;PR10;4;816;641,75;174,25
497;2025-10-18;P056;C0056;S017;PR08;8;758;610,84;147,16
498;2023-01-17;P063;C0813;S016;PR10;3;668;350,63;317,37
499;2022-08-21;P081;C0316;S008;PR05;7;105;70,62;34,38
500;2025-09-29;P008;C0964;S017;PR09;7;999;551,58;447,42
501;2024-03-27;P059;C0185;S013;PR09;9;315;196,54;118,46
502;2023-07-07;P045;C0054;S011;PR03;4;471;344,83;126,17
503;2024-05-05;P027;C0037;S020;PR08;1;190;135,01;54,99
504;2024-03-29;P052;C0723;S018;PR04;7;375;204,37;170,63
505;2022-07-02;P018;C0805;S005;PR10;6;479;366,42;112,58
506;2024-11-30;P091;C0270;S006;PR07;1;298;231,09;66,91
507;2023-02-01;P086;C0863;S020;PR10;9;890;488,36;401,64
508;2024-02-18;P016;C0732;S014;PR08;8;271;193,9;77,1
509;2024-06-25;P066;C0508;S012;PR07;4;27;22,43;4,57
510;2025-09-18;P005;C0228;S004;PR05;5;605;322,39;282,61
511;2022-05-07;P082;C0428;S007;PR01;8;339;189,03;149,97
512;2022-01-01;P003;C0870;S011;PR08;2;170;130,55;39,45
513;2025-04-06;P091;C0723;S020;PR05;6;624;385,58;238,42
514;2022-01-19;P081;C0810;S002;PR03;2;395;329,61;65,39
515;2025-09-17;P080;C0001;S004;PR02;8;384;275,91;108,09
516;2023-08-07;P070;C0023;S007;PR03;5;627;419,54;207,46
517;2023-04-01;P007;C0503;S001;PR09;3;459;283,75;175,25
518;2024-08-14;P050;C0448;S015;PR02;2;161;93,97;67,03
519;2025-02-06;P014;C0796;S020;PR10;4;611;444,51;166,49
520;2025-07-15;P038;C0496;S008;PR01;8;890;629,42;260,58
521;2023-03-21;P079;C0900;S005;PR02;1;771;482,08;288,92
522;2025-06-17;P047;C0425;S014;PR02;3;804;660,26;143,74
523;2025-08-17;P033;C0700;S018;PR05;1;39;29,9;9,1
524;2023-08-25;P043;C0018;S003;PR01;2;902;533,1;368,9
525;2022-04-13;P091;C0959;S002;PR10;7;31;25,74;5,26
526;2024-09-14;P029;C0445;S016;PR08;1;988;755,27;232,73
527;2025-06-27;P057;C0561;S014;PR02;9;655;533,16;121,84
528;2023-06-04;P005;C0559;S016;PR06;8;141;77,22;63,78
529;2025-03-22;P093;C0627;S011;PR05;1;859;439,42;419,58
530;2024-05-08;P096;C0039;S017;PR02;1;444;298,6;145,4
531;2022-06-23;P060;C0729;S003;PR10;2;248;162,9;85,1
532;2025-09-28;P070;C0210;S005;PR01;2;616;495,53;120,47
533;2024-10-01;P002;C0774;S003;PR06;6;947;530,56;416,44
534;2023-03-07;P070;C0211;S015;PR06;1;952;483,86;468,14
535;2023-12-28;P043;C0565;S005;PR03;4;897;614,66;282,34
536;2024-04-29;P004;C0972;S003;PR08;7;805;452,53;352,47
537;2025-09-09;P056;C0281;S006;PR09;9;48;24,83;23,17
538;2024-09-16;P093;C0867;S014;PR03;3;154;78,2;75,8
539;2023-10-01;P059;C0833;S002;PR09;4;571;313,97;257,03
540;2023-02-24;P089;C0133;S018;PR08;5;120;75,79;44,21
541;2023-08-17;P009;C0449;S006;PR05;5;395;319,71;75,29
542;2023-04-30;P003;C0264;S005;PR06;2;665;509,52;155,48
543;2023-02-16;P090;C0807;S014;PR01;5;935;641,0;294,0
544;2024-07-24;P048;C0111;S017;PR05;1;330;214,7;115,3
545;2025-01-12;P043;C0555;S011;PR10;7;459;302,72;156,28
546;2025-02-10;P091;C0850;S001;PR10;5;860;696,28;163,72
547;2022-11-28;P100;C0238;S010;PR07;6;712;536,58;175,42
548;2025-11-02;P096;C0891;S009;PR01;9;476;266,66;209,34
549;2023-10-17;P001;C0457;S020;PR10;3;219;181,53;37,47
550;2022-02-10;P057;C0901;S012;PR09;1;740;570,18;169,82
551;2024-08-16;P053;C0759;S001;PR07;8;619;316,9;302,1
552;2022-04-15;P016;C0516;S018;PR04;2;144;97,31;46,69
553;2022-07-21;P051;C0876;S012;PR04;2;490;356,95;133,05
554;2023-03-26;P075;C0861;S002;PR10;4;948;494,24;453,76
555;2025-07-13;P090;C0897;S001;PR07;5;41;25,57;15,43
556;2024-06-28;P055;C0862;S001;PR06;1;69;50,16;18,84
557;2022-07-29;P001;C0824;S001;PR03;3;770;604,94;165,06
558;2023-07-17;P090;C0173;S012;PR09;8;745;627,29;117,71
559;2025-02-15;P028;C0193;S007;PR06;6;814;441,65;372,35
560;2023-12-14;P053;C0515;S004;PR02;3;579;417,66;161,34
561;2025-11-01;P058;C0790;S020;PR10;7;85;69,06;15,94
562;2024-02-10;P073;C0968;S004;PR02;6;928;696,85;231,15
563;2025-01-12;P060;C0568;S015;PR01;5;149;107,48;41,52
564;2023-03-30;P059;C0786;S001;PR05;8;321;184,59;136,41
565;2023-10-29;P022;C0409;S006;PR10;8;346;271,73;74,27
566;2023-09-21;P008;C0688;S014;PR06;3;403;280,84;122,16
567;2023-01-22;P049;C0628;S014;PR03;8;798;430,12;367,88
568;2025-10-05;P042;C0084;S010;PR04;9;770;637,14;132,86
569;2022-10-23;P027;C0671;S007;PR05;3;557;471,19;85,81
570;2022-09-15;P039;C0798;S012;PR04;8;722;496,87;225,13
571;2025-01-09;P083;C0080;S019;PR09;8;68;52,48;15,52
572;2022-09-25;P025;C0578;S009;PR03;7;338;238,01;99,99
573;2023-02-23;P038;C0209;S003;PR05;8;40;25,91;14,09
574;2022-08-23;P085;C0522;S004;PR07;1;452;290,72;161,28
575;2025-08-27;P024;C0199;S013;PR07;3;610;510,88;99,12
576;2024-09-12;P024;C0571;S010;PR06;6;611;384,36;226,64
577;2025-10-12;P060;C0234;S014;PR09;7;28;18,81;9,19
578;2025-05-21;P083;C0819;S006;PR07;7;168;98,61;69,39
579;2023-07-28;P050;C0244;S008;PR04;6;456;268,42;187,58
580;2022-02-18;P066;C0891;S019;PR10;4;903;564,09;338,91
581;2025-02-24;P014;C0393;S010;PR09;5;518;426,66;91,34
582;2022-08-11;P053;C0566;S005;PR06;9;907;579,38;327,62
583;2024-07-09;P032;C0446;S005;PR01;1;74;51,3;22,7
584;2025-07-26;P096;C0849;S005;PR09;2;316;218,36;97,64
585;2025-12-02;P092;C0393;S009;PR07;5;537;378,1;158,9
586;2025-08-10;P048;C0009;S009;PR06;5;788;620,17;167,83
587;2022-10-04;P039;C0613;S015;PR06;7;882;719,2;162,8
588;2025-02-04;P040;C0920;S009;PR04;8;723;414,32;308,68
589;2023-02-24;P042;C0807;S014;PR04;6;920;737,06;182,94
590;2023-09-03;P077;C0715;S006;PR03;6;248;171,54;76,46
591;2025-12-23;P076;C0904;S020;PR08;5;266;219,07;46,93
592;2023-01-10;P008;C0153;S008;PR08;5;301;247,02;53,98
593;2022-03-14;P079;C0110;S002;PR02;8;788;501,41;286,59
594;2024-11-19;P026;C0834;S005;PR05;5;276;200,97;75,03
595;2025-04-26;P012;C0266;S017;PR09;6;112;90,16;21,84
596;2025-10-19;P043;C0373;S010;PR09;3;233;147,87;85,13
597;2022-07-14;P051;C0152;S014;PR07;5;825;425,15;399,85
598;2025-03-25;P091;C0976;S018;PR04;9;572;358,03;213,97
599;2025-04-10;P082;C0595;S001;PR04;3;998;626,64;371,36
600;2024-04-26;P100;C0955;S002;PR10;8;687;537,48;149,52
601;2024-11-30;P063;C0415;S004;PR07;7;152;92,47;59,53
602;2024-12-22;P049;C0907;S013;PR03;4;936;760,87;175,13
603;2022-01-23;P027;C0646;S016;PR03;5;516;357,08;158,92
604;2022-12-26;P009;C0326;S005;PR05;8;850;599,38;250,62
605;2025-01-03;P039;C0672;S010;PR06;7;105;82,16;22,84
606;2023-07-14;P065;C0551;S017;PR08;2;615;336,47;278,53
607;2023-11-03;P071;C0176;S011;PR01;8;415;210,11;204,89
608;2025-02-15;P090;C0525;S005;PR07;8;921;478,75;442,25
609;2025-11-04;P071;C0315;S015;PR08;9;944;482,13;461,87
610;2023-11-10;P007;C0067;S004;PR05;2;896;667,49;228,51
611;2025-08-06;P072;C0952;S007;PR10;4;779;456,29;322,71
612;2023-03-16;P080;C0760;S010;PR02;2;891;712,89;178,11
613;2024-07-21;P067;C0553;S004;PR04;4;976;789,59;186,41
614;2022-01-07;P010;C0184;S020;PR06;3;566;353,54;212,46
615;2025-05-04;P071;C0035;S005;PR09;7;268;152,27;115,73
616;2023-02-25;P085;C0934;S005;PR02;5;862;581,49;280,51
617;2024-04-12;P053;C0505;S011;PR04;7;656;515,31;140,69
618;2025-05-01;P095;C0849;S019;PR10;2;583;431,25;151,75
619;2023-07-13;P087;C0963;S005;PR05;4;308;156,78;151,22
620;2025-03-17;P057;C0802;S008;PR08;6;428;215,07;212,93
621;2025-05-10;P091;C0076;S007;PR08;5;801;432,4;368,6
622;2024-07-02;P086;C0472;S008;PR02;2;752;464,64;287,36
623;2025-12-13;P027;C0582;S013;PR06;7;328;225,63;102,37
624;2025-12-21;P054;C0746;S005;PR06;2;80;62,89;17,11
625;2024-10-03;P004;C0523;S018;PR05;9;523;287,64;235,36
626;2022-05-06;P088;C0880;S009;PR08;7;800;442,69;357,31
627;2023-01-30;P023;C0283;S002;PR10;3;546;438,04;107,96
628;2024-03-27;P048;C0816;S016;PR02;6;330;271,72;58,28
629;2024-05-30;P083;C0536;S014;PR02;5;712;493,38;218,62
630;2023-07-30;P042;C0274;S017;PR07;9;219;169,66;49,34
631;2022-11-21;P003;C0539;S006;PR09;3;834;517,03;316,97
632;2025-11-16;P091;C0054;S003;PR03;2;960;797,95;162,05
633;2024-07-18;P003;C0055;S017;PR07;2;372;303,82;68,18
634;2025-05-12;P028;C0888;S013;PR03;4;94;74,95;19,05
635;2024-04-12;P063;C0745;S006;PR06;1;979;493,95;485,05
636;2024-11-20;P081;C0277;S008;PR03;9;775;529,44;245,56
637;2025-11-12;P031;C0443;S006;PR01;3;290;147,71;142,29
638;2025-12-28;P010;C0883;S016;PR06;5;40;29,48;10,52
639;2024-04-16;P049;C0418;S006;PR03;2;55;31,03;23,97
640;2024-07-14;P086;C0632;S017;PR01;8;217;157,07;59,93
641;2025-10-31;P094;C0225;S003;PR05;3;172;91,9;80,1
642;2025-09-29;P021;C0570;S012;PR08;5;63;48,18;14,82
643;2023-03-19;P100;C0255;S006;PR08;7;660;497,81;162,19
644;2022-03-16;P053;C0176;S007;PR08;2;573;287,42;285,58
645;2023-07-11;P087;C0566;S011;PR03;3;974;757,01;216,99
646;2025-03-24;P076;C0146;S009;PR08;8;564;314,33;249,67
647;2025-12-24;P089;C0771;S016;PR04;8;890;479,04;410,96
648;2022-12-29;P054;C0664;S005;PR08;3;529;357,12;171,88
649;2023-03-24;P057;C0385;S015;PR03;7;435;307,34;127,66
650;2025-06-11;P020;C0262;S004;PR03;2;981;525,9;455,1
651;2022-09-19;P049;C0531;S005;PR01;9;428;259,65;168,35
652;2022-05-05;P007;C0854;S007;PR08;8;315;202,46;112,54
653;2024-06-29;P029;C0371;S003;PR08;9;973;807,85;165,15
654;2022-09-02;P048;C0683;S004;PR09;9;884;519,76;364,24
655;2023-06-26;P093;C0891;S015;PR06;7;646;381,9;264,1
656;2023-04-30;P013;C0904;S002;PR02;4;889;649,67;239,33
657;2022-05-02;P003;C0197;S005;PR01;5;222;167,5;54,5
658;2022-05-05;P002;C0948;S007;PR08;7;595;299,75;295,25
659;2022-06-19;P016;C0585;S017;PR10;5;934;510,81;423,19
660;2022-05-04;P094;C0815;S008;PR04;8;815;509,53;305,47
661;2024-11-24;P006;C0597;S009;PR07;5;989;713,27;275,73
662;2025-01-15;P045;C0284;S010;PR10;5;754;412,39;341,61
663;2023-10-08;P071;C0302;S011;PR04;5;867;541,82;325,18
664;2024-02-25;P005;C0132;S001;PR01;4;387;204,36;182,64
665;2022-07-20;P056;C0120;S015;PR08;7;445;311,45;133,55
666;2023-01-04;P071;C0728;S008;PR10;2;229;148,67;80,33
667;2024-03-07;P098;C0136;S019;PR09;4;617;478,69;138,31
668;2022-03-18;P032;C0628;S012;PR10;3;965;676,33;288,67
669;2022-02-28;P049;C0573;S006;PR09;8;758;553,86;204,14
670;2023-03-07;P013;C0529;S010;PR09;7;479;352,02;126,98
671;2023-09-30;P030;C0034;S005;PR04;3;381;269,12;111,88
672;2022-04-19;P025;C0532;S007;PR09;4;495;250,29;244,71
673;2024-10-04;P085;C0208;S007;PR04;4;323;255,56;67,44
674;2025-07-25;P060;C0970;S009;PR02;7;204;167,45;36,55
675;2022-03-09;P059;C0674;S015;PR10;8;284;195,1;88,9
676;2024-12-28;P085;C0299;S006;PR03;4;433;233,5;199,5
677;2025-04-03;P028;C0522;S016;PR02;8;421;306,97;114,03
678;2022-11-01;P058;C0094;S007;PR01;1;192;120,44;71,56
679;2023-11-05;P020;C0414;S015;PR06;9;747;392,66;354,34
680;2022-12-31;P034;C0371;S002;PR04;7;897;716,68;180,32
681;2024-03-31;P005;C0409;S008;PR07;4;102;76,41;25,59
682;2025-11-03;P082;C0383;S012;PR07;8;609;476,05;132,95
683;2022-12-09;P060;C0441;S011;PR10;2;341;265,52;75,48
684;2024-08-04;P043;C0878;S006;PR01;8;926;578,92;347,08
685;2024-06-17;P057;C0447;S020;PR09;6;365;244,1;120,9
686;2025-10-09;P057;C0619;S013;PR08;7;91;52,94;38,06
687;2025-12-10;P075;C0617;S016;PR10;7;470;359,18;110,82
688;2025-02-06;P054;C0071;S008;PR01;2;802;548,08;253,92
689;2024-02-01;P081;C0943;S017;PR08;2;896;651,84;244,16
690;2022-12-07;P045;C0084;S013;PR05;4;827;516,72;310,28
691;2024-07-30;P086;C0209;S004;PR01;6;672;495,74;176,26
692;2023-01-18;P037;C0259;S020;PR04;4;227;166,83;60,17
693;2024-09-30;P084;C0239;S010;PR07;6;361;277,81;83,19
694;2022-10-27;P048;C0302;S020;PR05;5;52;28,83;23,17
695;2022-05-19;P054;C0232;S016;PR03;6;401;288,03;112,97
696;2022-12-25;P048;C0932;S017;PR04;9;405;327,17;77,83
697;2024-04-15;P006;C0282;S008;PR02;6;128;68,22;59,78
698;2025-11-09;P034;C0394;S011;PR08;6;897;750,13;146,87
699;2025-07-27;P063;C0418;S005;PR02;8;181;103,66;77,34
700;2023-04-28;P078;C0206;S016;PR06;5;35;28,97;6,03
701;2024-06-27;P048;C0264;S008;PR07;5;33;26,53;6,47
702;2025-02-08;P023;C0311;S016;PR07;1;762;586,41;175,59
703;2024-05-15;P084;C0859;S004;PR01;6;265;151,93;113,07
704;2022-05-19;P013;C0906;S006;PR08;1;65;37,42;27,58
705;2024-09-22;P047;C0697;S008;PR09;8;837;494,46;342,54
706;2023-03-11;P044;C0626;S009;PR07;9;644;504,68;139,32
707;2023-05-24;P032;C0079;S013;PR08;6;920;520,44;399,56
708;2022-09-30;P026;C0869;S017;PR04;9;574;403,69;170,31
709;2025-01-27;P053;C0342;S009;PR08;2;421;325,07;95,93
710;2022-04-14;P014;C0813;S013;PR03;9;67;44,3;22,7
711;2025-05-22;P052;C0562;S009;PR01;4;723;574,25;148,75
712;2024-02-01;P036;C0832;S006;PR08;3;429;298,9;130,1
713;2024-02-26;P008;C0095;S010;PR06;1;733;519,18;213,82
714;2022-06-14;P040;C0770;S005;PR09;1;473;348,54;124,46
715;2024-09-25;P086;C0941;S007;PR03;8;161;128,17;32,83
716;2023-06-04;P022;C0351;S011;PR08;2;469;235,26;233,74
717;2025-07-31;P016;C0062;S009;PR09;1;208;132,58;75,42
718;2023-06-01;P091;C0142;S010;PR09;2;750;627,79;122,21
719;2023-10-19;P060;C0842;S011;PR07;3;476;254,44;221,56
720;2023-09-05;P060;C0734;S003;PR10;4;783;455,48;327,52
721;2022-06-13;P010;C0868;S008;PR03;9;992;694,23;297,77
722;2022-03-05;P025;C0111;S017;PR03;7;808;646,61;161,39
723;2025-01-19;P031;C0616;S007;PR02;5;842;449,65;392,35
724;2025-02-14;P021;C0527;S012;PR01;5;135;67,69;67,31
725;2022-09-24;P091;C0782;S016;PR02;6;895;662,71;232,29
726;2025-03-09;P081;C0671;S015;PR05;1;533;377,93;155,07
727;2022-09-03;P033;C0157;S013;PR01;6;918;546,09;371,91
728;2023-01-30;P031;C0539;S018;PR10;6;32;26,73;5,27
729;2023-04-21;P090;C0597;S018;PR04;5;296;205,93;90,07
730;2024-09-03;P021;C0009;S005;PR10;9;948;694,12;253,88
731;2025-04-22;P036;C0276;S014;PR10;5;271;171,43;99,57
732;2024-11-09;P065;C0227;S011;PR01;9;935;769,09;165,91
733;2023-07-12;P004;C0186;S003;PR10;7;912;544,12;367,88
734;2024-10-14;P068;C0591;S017;PR08;3;247;188,23;58,77
735;2024-06-01;P090;C0216;S012;PR05;9;165;89,24;75,76
736;2022-05-27;P004;C0433;S003;PR10;7;236;162,42;73,58
737;2023-10-28;P009;C0569;S002;PR04;4;768;539,31;228,69
738;2025-08-20;P030;C0656;S004;PR03;9;313;177,13;135,87
739;2023-09-12;P045;C0356;S018;PR09;6;787;482,68;304,32
740;2024-03-30;P004;C0843;S020;PR06;9;300;168,76;131,24
741;2024-05-13;P069;C0392;S014;PR01;4;185;147,22;37,78
742;2023-08-05;P023;C0579;S008;PR08;2;162;118,26;43,74
743;2024-10-19;P016;C0275;S002;PR10;9;517;339,28;177,72
744;2023-11-26;P022;C0494;S019;PR02;4;996;691,81;304,19
745;2025-06-05;P072;C0617;S010;PR09;2;769;477,1;291,9
746;2025-01-30;P048;C0451;S005;PR07;7;503;326,98;176,02
747;2025-12-11;P062;C0420;S011;PR03;7;432;309,65;122,35
748;2025-05-24;P097;C0985;S009;PR04;5;116;66,59;49,41
749;2023-02-11;P060;C0700;S016;PR03;5;723;395,43;327,57
750;2023-02-03;P080;C0164;S005;PR06;8;307;254,98;52,02
751;2023-12-16;P005;C0779;S015;PR09;6;987;575,32;411,68
752;2023-12-05;P080;C0563;S014;PR10;1;574;386,49;187,51
753;2024-01-31;P007;C0638;S009;PR09;4;288;220,76;67,24
754;2023-05-14;P051;C0592;S020;PR01;1;228;158,38;69,62
755;2024-08-31;P065;C0183;S005;PR10;5;865;624,71;240,29
756;2022-03-23;P009;C0310;S015;PR06;5;556;309,8;246,2
757;2023-08-27;P082;C0017;S009;PR01;4;324;206,78;117,22
758;2024-02-11;P045;C0446;S004;PR04;9;107;79,35;27,65
759;2024-06-21;P047;C0170;S004;PR07;8;139;79,71;59,29
760;2022-12-31;P067;C0280;S020;PR04;3;244;163,3;80,7
761;2022-06-12;P024;C0913;S007;PR09;5;155;109,47;45,53
762;2024-12-07;P092;C0816;S015;PR10;6;782;607,04;174,96
763;2023-05-26;P010;C0340;S017;PR05;5;943;542,9;400,1
764;2025-09-14;P073;C0726;S018;PR09;8;742;625,01;116,99
765;2022-04-26;P077;C0710;S007;PR01;5;401;336,28;64,72
766;2024-07-29;P048;C0519;S019;PR04;8;30;15,13;14,87
767;2022-12-03;P035;C0910;S010;PR07;3;458;287,99;170,01
768;2024-05-30;P054;C0011;S013;PR02;5;29;15,19;13,81
769;2024-01-07;P087;C0524;S002;PR09;4;334;204,09;129,91
770;2024-04-19;P081;C0622;S020;PR03;6;84;59,85;24,15
771;2022-05-27;P071;C0133;S011;PR04;3;920;656,01;263,99
772;2025-09-08;P016;C0901;S005;PR04;4;611;326,17;284,83
773;2023-03-19;P053;C0640;S006;PR08;4;487;358,91;128,09
774;2024-04-16;P040;C0148;S003;PR02;5;935;744,46;190,54
775;2024-11-02;P100;C0566;S001;PR05;6;623;449,13;173,87
776;2024-07-31;P020;C0823;S003;PR02;2;664;404,04;259,96
777;2022-10-14;P088;C0954;S003;PR06;8;643;322,06;320,94
778;2023-12-21;P069;C0079;S004;PR09;4;214;155,57;58,43
779;2025-02-11;P045;C0346;S007;PR09;7;433;319,21;113,79
780;2023-04-25;P006;C0609;S015;PR01;7;618;462,3;155,7
781;2022-01-22;P092;C0249;S011;PR04;2;693;356,02;336,98
782;2025-10-04;P069;C0639;S018;PR04;7;900;612,68;287,32
783;2023-11-14;P049;C0542;S012;PR01;1;905;583,45;321,55
784;2024-06-24;P039;C0024;S004;PR10;2;879;675,57;203,43
785;2022-11-16;P002;C0471;S011;PR02;5;20;15,06;4,94
786;2022-05-06;P039;C0201;S006;PR06;8;387;322,27;64,73
787;2022-10-04;P021;C0131;S019;PR10;7;942;766,91;175,09
788;2025-05-12;P040;C0634;S018;PR03;3;650;451,95;198,05
789;2022-07-13;P082;C0356;S015;PR09;9;395;333,05;61,95
790;2023-11-27;P054;C0944;S003;PR03;5;785;433,77;351,23
791;2025-08-02;P012;C0839;S017;PR03;3;210;105,53;104,47
792;2022-02-26;P081;C0150;S001;PR09;7;309;166,16;142,84
793;2025-08-19;P037;C0526;S002;PR03;4;882;550,62;331,38
794;2025-04-01;P038;C0304;S019;PR06;1;819;626,0;193,0
