EventID;DateKey;CustomerKey;EventType;Channel
2505;2024-04-14;C0194;Churn;Store
2506;2024-04-04;C0809;Repeat;Mobile
2507;2025-06-22;C0496;Churn;Mobile
2508;2024-12-13;C0629;FirstPurchase;Store
2509;2025-01-30;C0580;Return;Mobile
2510;2023-06-20;C0778;Repeat;Web
2511;2023-07-28;C0611;FirstPurchase;Web
2512;2023-09-03;C0833;Return;Store
2513;2024-03-18;C0999;Churn;Mobile
2514;2022-06-06;C0259;Churn;Mobile
2515;2024-10-28;C0427;FirstPurchase;Web
2516;2023-04-04;C0941;Return;Store
2517;2025-07-19;C0410;Churn;Store
2518;2023-02-21;C0081;Return;Web
2519;2022-11-16;C0506;Churn;Web
2520;2025-07-02;C0298;Return;Mobile
2521;2025-03-26;C0584;FirstPurchase;Store
2522;2025-08-21;C0030;FirstPurchase;Web
2523;2025-02-06;C0840;Repeat;Store
2524;2022-03-29;C0221;Repeat;Store
2525;2023-12-07;C0371;FirstPurchase;Mobile
2526;2022-01-05;C0250;Repeat;Web
2527;2023-12-29;C0755;Churn;Mobile
2528;2025-12-31;C0978;Repeat;Web
2529;2025-06-16;C0024;Repeat;Web
2530;2025-03-04;C0329;Return;Store
2531;2024-09-17;C0340;Churn;Web
2532;2023-05-27;C0884;FirstPurchase;Store
2533;2023-08-05;C0428;Churn;Web
2534;2024-04-16;C0909;Return;Web
2535;2023-08-14;C0805;Repeat;Store
2536;2023-02-15;C0275;Churn;Mobile
2537;2023-07-20;C0261;Return;Store
2538;2025-05-09;C0932;FirstPurchase;Web
2539;2023-01-17;C0728;Repeat;Mobile
2540;2024-03-01;C0501;Return;Web
2541;2025-04-24;C0951;Return;Mobile
2542;2025-08-18;C0564;Return;Mobile
2543;2023-09-07;C0930;FirstPurchase;Web
2544;2025-08-19;C0367;FirstPurchase;Web
2545;2022-11-11;C0136;Return;Mobile
2546;2025-12-23;C0238;Churn;Mobile
2547;2023-01-01;C0004;FirstPurchase;Web
2548;2024-12-21;C0748;Churn;Web
2549;2024-04-01;C0358;Churn;Store
2550;2022-05-05;C0712;Return;Web
2551;2024-08-28;C0073;Return;Store
2552;2025-10-25;C0041;Repeat;Web
2553;2023-10-15;C0496;FirstPurchase;Store
2554;2025-07-15;C0425;FirstPurchase;Web
2555;2022-02-11;C0759;FirstPurchase;Mobile
2556;2025-04-20;C0543;Return;Store
2557;2024-10-31;C0095;FirstPurchase;Web
2558;2022-08-28;C0060;Return;Store
2559;2023-01-04;C0435;FirstPurchase;Store
2560;2023-02-10;C0808;Churn;Store
2561;2022-08-01;C0455;Return;Store
2562;2022-04-19;C0025;Repeat;Web
2563;2022-06-26;C0973;Repeat;Store
2564;2022-02-06;C0709;FirstPurchase;Web
2565;2024-09-11;C0829;Churn;Store
2566;2023-07-24;C0914;Churn;Mobile
2567;2025-07-06;C0839;FirstPurchase;Web
2568;2024-08-19;C0934;Repeat;Web
2569;2024-09-13;C0576;FirstPurchase;Web
2570;2022-06-10;C0438;Churn;Web
2571;2024-07-02;C0362;FirstPurchase;Store
2572;2022-03-16;C0335;FirstPurchase;Mobile
2573;2025-05-07;C0177;FirstPurchase;Mobile
2574;2022-02-06;C0813;Churn;Mobile
2575;2023-07-02;C0702;Repeat;Mobile
2576;2025-08-03;C0993;Return;Web
2577;2025-12-18;C0052;FirstPurchase;Mobile
2578;2023-03-14;C0031;Return;Mobile
2579;2023-12-11;C0184;Return;Mobile
2580;2025-10-28;C0117;Repeat;Web
2581;2024-08-07;C0073;Repeat;Web
2582;2022-08-13;C0147;Churn;Store
2583;2024-04-11;C0124;Return;Store
2584;2023-11-25;C0838;Return;Mobile
2585;2023-03-06;C0694;FirstPurchase;Web
2586;2022-06-19;C0612;FirstPurchase;Web
2587;2025-10-25;C0992;Repeat;Store
2588;2023-09-16;C0924;Repeat;Mobile
2589;2022-04-03;C0443;Repeat;Web
2590;2024-04-03;C0830;Churn;Store
2591;2022-01-15;C0178;Return;Store
2592;2022-10-13;C0678;Churn;Mobile
2593;2024-11-12;C0010;Return;Mobile
2594;2024-02-19;C0163;Repeat;Web
2595;2023-05-18;C0558;Churn;Web
2596;2023-08-27;C0792;Churn;Store
2597;2024-05-12;C0610;Return;Web
2598;2022-05-03;C0627;Return;Mobile
2599;2023-09-07;C0329;Churn;Web
2600;2025-07-19;C0987;FirstPurchase;Web
2601;2025-03-27;C0354;Return;Web
2602;2023-08-03;C0719;Return;Mobile
2603;2025-08-05;C0091;Churn;Web
2604;2023-03-17;C0347;Repeat;Web
2605;2024-05-14;C0639;FirstPurchase;Mobile
2606;2025-06-29;C0416;Repeat;Mobile
2607;2023-04-14;C0237;Churn;Web
2608;2023-06-10;C0539;Repeat;Web
2609;2022-01-16;C0026;Repeat;Mobile
2610;2022-10-20;C0172;Churn;Store
2611;2022-09-08;C0657;Return;Store
2612;2024-02-18;C0912;Repeat;Mobile
2613;2022-06-10;C0483;Churn;Store
2614;2025-07-05;C0666;Churn;Store
2615;2024-12-22;C0870;Churn;Mobile
2616;2022-12-06;C0312;Repeat;Store
2617;2022-10-16;C0222;Return;Mobile
2618;2024-10-05;C0490;Repeat;Store
2619;2024-03-12;C0421;Repeat;Web
2620;2025-01-06;C0974;FirstPurchase;Web
2621;2025-12-30;C0594;Repeat;Mobile
2622;2024-05-10;C0220;Churn;Mobile
2623;2024-08-19;C0232;Churn;Store
2624;2022-08-30;C0656;FirstPurchase;Mobile
2625;2024-08-25;C0258;FirstPurchase;Store
2626;2024-04-18;C0980;FirstPurchase;Mobile
2627;2025-05-11;C0926;FirstPurchase;Mobile
2628;2023-01-07;C0329;Repeat;Mobile
2629;2025-06-08;C0439;Repeat;Web
2630;2023-08-29;C0191;Churn;Web
2631;2023-05-02;C0883;Repeat;Store
2632;2025-04-15;C0320;FirstPurchase;Mobile
2633;2025-08-19;C0065;Return;Mobile
2634;2023-10-23;C0667;FirstPurchase;Web
2635;2025-05-07;C0246;FirstPurchase;Web
2636;2025-05-20;C0137;Return;Web
2637;2025-09-02;C0980;Return;Store
2638;2025-10-24;C0859;FirstPurchase;Mobile
2639;2024-07-04;C0167;Repeat;Store
2640;2022-06-08;C0163;Churn;Web
2641;2023-07-22;C0673;Return;Web
2642;2025-11-20;C0397;Churn;Store
2643;2022-07-13;C0846;Repeat;Web
2644;2023-06-22;C0437;FirstPurchase;Mobile
2645;2024-12-27;C0001;Repeat;Mobile
2646;2023-06-26;C0178;Repeat;Mobile
2647;2024-09-23;C0839;Churn;Web
2648;2025-07-23;C0943;Repeat;Web
2649;2023-12-07;C0481;Return;Store
2650;2025-12-13;C0871;FirstPurchase;Web
2651;2025-09-20;C0244;Return;Web
2652;2024-03-29;C0692;Repeat;Mobile
2653;2024-01-22;C0802;Churn;Web
2654;2022-09-27;C0238;Churn;Web
2655;2025-08-27;C0117;Return;Mobile
2656;2024-07-20;C0348;Return;Store
2657;2024-03-31;C0007;Churn;Mobile
2658;2024-10-10;C0174;Return;Web
2659;2023-03-23;C0116;Repeat;Web
2660;2024-01-04;C0255;FirstPurchase;Store
2661;2023-03-18;C0472;FirstPurchase;Store
2662;2025-03-24;C0591;FirstPurchase;Mobile
2663;2023-05-29;C0536;Churn;Mobile
2664;2023-04-14;C0603;Churn;Store
2665;2025-01-06;C0551;Churn;Mobile
2666;2025-07-26;C0958;FirstPurchase;Mobile
2667;2023-11-06;C0195;Return;Web
2668;2022-11-14;C0842;Churn;Store
2669;2025-02-09;C0204;Churn;Mobile
2670;2022-11-24;C0169;Repeat;Store
2671;2022-02-28;C0157;Churn;Store
2672;2024-07-25;C0712;Churn;Web
2673;2024-07-17;C0970;FirstPurchase;Store
2674;2022-08-13;C0785;FirstPurchase;Store
2675;2023-01-17;C0905;Repeat;Store
2676;2022-12-01;C0887;FirstPurchase;Store
2677;2025-08-21;C0490;Return;Store
2678;2024-02-09;C0506;Return;Web
2679;2022-05-11;C0783;FirstPurchase;Store
2680;2022-07-21;C0004;Churn;Web
2681;2024-02-26;C0661;Repeat;Web
2682;2024-01-15;C0583;Churn;Store
2683;2022-10-01;C0944;Churn;Web
2684;2023-11-06;C0904;Repeat;Mobile
2685;2025-06-10;C0558;FirstPurchase;Web
2686;2024-10-15;C0724;Repeat;Store
2687;2023-10-11;C0647;Return;Mobile
2688;2025-05-31;C0110;Churn;Web
2689;2025-10-05;C0198;Return;Store
2690;2025-06-06;C0393;Repeat;Mobile
2691;2024-08-03;C0974;FirstPurchase;Store
2692;2022-01-12;C0432;Repeat;Store
2693;2022-08-07;C0100;Return;Store
2694;2024-05-02;C0052;Return;Mobile
2695;2022-11-01;C0413;Churn;Mobile
2696;2023-06-23;C0003;Churn;Mobile
2697;2022-09-03;C0621;Churn;Store
2698;2022-07-02;C0159;Churn;Mobile
2699;2023-05-04;C0344;FirstPurchase;Web
2700;2023-09-22;C0063;Repeat;Web
2701;2025-11-21;C0152;Repeat;Store
2702;2023-05-30;C0176;Repeat;Mobile
2703;2022-08-04;C0100;FirstPurchase;Store
2704;2025-06-01;C0803;Repeat;Store
2705;2025-01-29;C0886;Repeat;Mobile
2706;2024-06-06;C0537;FirstPurchase;Store
2707;2022-12-21;C0184;Churn;Mobile
2708;2023-10-25;C0359;Churn;Store
2709;2024-04-05;C0247;FirstPurchase;Mobile
2710;2023-06-14;C0533;FirstPurchase;Store
2711;2023-09-17;C0655;Churn;Web
2712;2022-07-01;C0738;FirstPurchase;Web
2713;2024-03-09;C0969;Repeat;Store
2714;2023-05-01;C0131;Return;Store
2715;2022-11-16;C0889;Return;Web
2716;2024-11-26;C0010;Repeat;Web
2717;2025-02-08;C0178;FirstPurchase;Web
2718;2023-09-09;C0719;Churn;Store
2719;2024-05-17;C0509;Return;Web
2720;2024-01-29;C0126;Return;Store
2721;2022-07-25;C0848;Repeat;Mobile
2722;2025-10-16;C0525;Churn;Store
2723;2025-09-29;C0044;Return;Store
2724;2022-12-19;C0748;Repeat;Store
2725;2024-06-01;C0385;Churn;Web
2726;2024-05-31;C0687;FirstPurchase;Store
2727;2023-01-08;C0250;Repeat;Mobile
2728;2022-05-26;C0055;Return;Store
2729;2023-07-18;C0673;Repeat;Mobile
2730;2025-10-28;C0968;Repeat;Store
2731;2024-12-01;C0272;Return;Mobile
2732;2025-08-24;C0560;FirstPurchase;Mobile
2733;2025-12-14;C0291;Return;Web
2734;2025-05-31;C0051;Return;Mobile
2735;2022-07-27;C0956;FirstPurchase;Store
2736;2025-02-24;C0846;Return;Mobile
2737;2022-01-02;C0617;Churn;Mobile
2738;2023-07-17;C0347;Churn;Mobile
2739;2024-06-29;C0428;Return;Web
2740;2025-10-15;C0944;Churn;Store
2741;2024-11-06;C0385;Repeat;Mobile
2742;2022-07-01;C0999;Churn;Store
2743;2023-01-19;C0754;Churn;Store
2744;2025-06-04;C0875;Repeat;Mobile
2745;2023-10-27;C0350;Churn;Web
2746;2022-04-19;C0291;Return;Web
2747;2023-08-10;C0511;Repeat;Store
2748;2023-08-13;C0906;Repeat;Web
2749;2025-03-19;C0351;Return;Web
2750;2025-12-22;C0524;Return;Mobile
2751;2023-10-06;C0616;Return;Web
2752;2022-12-30;C0547;Churn;Mobile
2753;2025-03-23;C0226;Churn;Web
2754;2024-10-30;C0679;Churn;Mobile
2755;2023-09-04;C0640;Return;Store
2756;2022-01-02;C0352;FirstPurchase;Store
2757;2024-07-09;C0716;Churn;Mobile
2758;2023-01-16;C0429;FirstPurchase;Web
2759;2024-09-16;C0796;Repeat;Mobile
2760;2024-04-07;C0723;Return;Web
2761;2025-01-17;C0920;Return;Web
2762;2024-02-20;C0916;Repeat;Store
2763;2023-11-05;C0470;Churn;Store
2764;2023-05-25;C0523;Churn;Web
2765;2023-07-05;C0284;Churn;Mobile
2766;2023-07-08;C0744;FirstPurchase;Mobile
2767;2024-09-06;C0020;Repeat;Web
2768;2025-06-12;C0965;FirstPurchase;Mobile
2769;2025-05-22;C0755;Churn;Store
2770;2025-09-24;C0959;FirstPurchase;Web
2771;2023-09-14;C0372;Repeat;Mobile
2772;2023-08-21;C0314;Churn;Web
2773;2025-05-23;C0808;FirstPurchase;Web
2774;2023-05-24;C0775;Repeat;Store
2775;2023-02-27;C0854;Churn;Mobile
2776;2023-03-31;C0421;Churn;Web
2777;2022-09-10;C0768;Return;Web
2778;2022-06-08;C0413;Churn;Mobile
2779;2025-03-04;C0076;Return;Mobile
2780;2025-02-24;C0349;Churn;Mobile
2781;2024-01-28;C0420;FirstPurchase;Mobile
2782;2022-10-12;C0547;FirstPurchase;Web
2783;2024-12-10;C0619;Churn;Mobile
2784;2023-12-18;C0662;Churn;Web
2785;2025-06-17;C0274;Return;Web
2786;2024-10-13;C0441;FirstPurchase;Mobile
2787;2022-03-20;C0086;FirstPurchase;Store
2788;2025-04-17;C0595;Churn;Store
2789;2024-08-24;C0546;Return;Store
2790;2024-04-16;C0457;Churn;Web
2791;2022-01-14;C0330;FirstPurchase;Web
2792;2022-04-04;C0083;FirstPurchase;Store
2793;2024-11-12;C0614;FirstPurchase;Mobile
2794;2025-01-08;C0521;FirstPurchase;Web
2795;2022-12-10;C0819;Churn;Mobile
2796;2023-07-22;C0540;FirstPurchase;Web
2797;2025-11-29;C0222;Churn;Store
2798;2025-02-04;C0793;FirstPurchase;Store
2799;2024-07-14;C0210;FirstPurchase;Mobile
2800;2023-04-05;C0436;Repeat;Mobile
2801;2024-01-27;C0538;Return;Web
2802;2022-12-31;C0147;Repeat;Web
2803;2023-02-28;C0219;Repeat;Web
2804;2022-04-04;C0868;FirstPurchase;Web
2805;2025-01-30;C0068;Return;Mobile
2806;2023-01-21;C0305;Repeat;Store
2807;2024-07-07;C0026;Repeat;Mobile
2808;2025-05-23;C0813;Churn;Mobile
2809;2023-04-15;C0323;Return;Store
2810;2022-07-09;C0629;Repeat;Mobile
2811;2022-06-04;C0100;Repeat;Mobile
2812;2024-01-03;C0647;Churn;Web
2813;2022-02-06;C0778;FirstPurchase;Mobile
2814;2022-11-22;C0493;Repeat;Mobile
2815;2023-06-12;C0708;Return;Mobile
2816;2025-02-21;C0903;Churn;Mobile
2817;2022-01-20;C0662;Return;Mobile
2818;2024-04-21;C0254;Return;Web
2819;2024-07-30;C0990;Return;Web
2820;2025-06-06;C0470;Churn;Store
2821;2023-01-14;C0821;Return;Mobile
2822;2025-09-15;C0029;Repeat;Mobile
2823;2025-12-03;C0907;Churn;Web
2824;2025-08-31;C0127;Repeat;Store
2825;2023-12-27;C0191;FirstPurchase;Mobile
2826;2023-10-19;C0976;Repeat;Web
2827;2025-05-26;C0701;Return;Web
2828;2023-04-09;C0824;FirstPurchase;Mobile
2829;2023-01-29;C0121;Return;Mobile
2830;2025-03-14;C0236;Churn;Store
2831;2024-06-16;C0825;Churn;Web
2832;2023-08-01;C0902;FirstPurchase;Web
2833;2024-11-18;C0037;Repeat;Mobile
2834;2022-08-26;C0269;Return;Mobile
2835;2023-10-06;C0225;Repeat;Web
2836;2025-08-02;C0047;Return;Store
2837;2025-04-27;C0499;Return;Web
2838;2024-08-11;C0456;Repeat;Store
2839;2022-07-23;C0843;Churn;Store
2840;2022-06-11;C0481;Churn;Store
2841;2025-09-19;C0704;FirstPurchase;Web
2842;2025-03-21;C0353;Repeat;Mobile
2843;2024-05-05;C0940;Churn;Mobile
2844;2025-06-28;C0432;Churn;Web
2845;2022-12-11;C0488;Return;Store
2846;2022-04-15;C0603;Return;Web
2847;2022-10-08;C0494;Churn;Mobile
2848;2022-06-07;C0871;FirstPurchase;Store
2849;2024-08-08;C0658;Churn;Web
2850;2023-08-24;C0118;FirstPurchase;Web
2851;2024-07-08;C0173;FirstPurchase;Web
2852;2024-10-14;C0928;Return;Store
2853;2022-08-20;C0237;FirstPurchase;Store
2854;2023-02-27;C0745;Repeat;Web
2855;2022-07-24;C0024;Repeat;Mobile
2856;2024-02-09;C0086;Return;Mobile
2857;2023-06-12;C0946;Churn;Store
2858;2025-04-14;C0571;Repeat;Mobile
2859;2022-06-01;C0767;Repeat;Web
2860;2025-02-27;C0259;Churn;Store
2861;2023-04-22;C0067;Return;Web
2862;2024-11-28;C0014;FirstPurchase;Web
2863;2022-12-25;C0096;FirstPurchase;Store
2864;2025-05-17;C0457;Churn;Web
2865;2023-06-08;C0784;Churn;Mobile
2866;2025-01-05;C0217;Repeat;Web
2867;2023-08-04;C0709;FirstPurchase;Web
2868;2022-05-23;C0190;Return;Mobile
2869;2022-03-01;C0461;Repeat;Store
2870;2022-11-16;C0699;FirstPurchase;Store
2871;2024-06-16;C0351;Return;Mobile
2872;2024-08-23;C0149;FirstPurchase;Web
2873;2022-06-13;C0424;Repeat;Mobile
2874;2025-05-23;C0829;Return;Store
2875;2022-09-26;C0051;FirstPurchase;Store
2876;2024-02-09;C0713;FirstPurchase;Web
2877;2024-06-06;C0085;FirstPurchase;Mobile
2878;2024-11-29;C0201;Repeat;Web
2879;2024-11-28;C0010;Repeat;Store
2880;2023-11-06;C0937;Return;Store
2881;2022-06-22;C0492;Churn;Web
2882;2022-06-11;C0268;FirstPurchase;Web
2883;2025-06-12;C0971;FirstPurchase;Store
2884;2023-01-17;C0212;FirstPurchase;Mobile
2885;2024-03-20;C0498;Repeat;Store
2886;2022-01-17;C0448;FirstPurchase;Web
2887;2025-02-10;C0384;Return;Mobile
2888;2022-02-04;C0255;Repeat;Web
2889;2025-05-12;C0423;Repeat;Web
2890;2025-04-01;C0353;Repeat;Mobile
2891;2022-12-23;C0192;Repeat;Store
2892;2022-09-19;C0199;Churn;Web
2893;2025-12-30;C0257;Repeat;Web
2894;2022-03-15;C0014;Churn;Store
2895;2024-03-21;C0941;Repeat;Store
2896;2023-02-11;C0405;Repeat;Mobile
2897;2022-04-26;C0685;FirstPurchase;Store
2898;2025-04-09;C0881;Repeat;Store
2899;2025-12-31;C0712;Return;Web
2900;2024-05-14;C0849;Return;Web
2901;2025-05-02;C0574;Return;Store
2902;2023-02-22;C0557;FirstPurchase;Mobile
2903;2024-01-18;C0438;Repeat;Mobile
2904;2023-03-24;C0383;Return;Web
2905;2024-03-17;C0369;Return;Mobile
2906;2025-04-26;C0847;Return;Mobile
2907;2022-07-28;C0898;Churn;Web
2908;2025-01-01;C0909;Churn;Store
2909;2022-04-06;C0244;Churn;Store
2910;2024-09-30;C0925;Return;Web
2911;2024-04-25;C0156;Return;Web
2912;2024-10-24;C0776;Repeat;Web
2913;2022-02-20;C0419;Return;Store
2914;2025-08-10;C0792;Return;Mobile
2915;2023-07-17;C0007;Return;Store
2916;2025-07-28;C0540;Return;Store
2917;2022-05-13;C0982;FirstPurchase;Web
2918;2024-04-21;C0090;Repeat;Mobile
2919;2025-09-23;C0721;Return;Store
2920;2024-06-05;C0191;FirstPurchase;Mobile
2921;2024-11-12;C0742;Churn;Mobile
2922;2023-05-01;C0518;FirstPurchase;Web
2923;2022-03-28;C0890;Churn;Mobile
2924;2024-12-07;C0376;FirstPurchase;Store
2925;2023-11-04;C0267;FirstPurchase;Mobile
2926;2023-03-25;C0038;FirstPurchase;Web
2927;2023-06-02;C0450;Churn;Store
2928;2024-11-16;C0447;Churn;Mobile
2929;2025-09-10;C0032;Churn;Store
2930;2023-04-20;C0794;Return;Store
2931;2023-05-07;C0223;Churn;Web
2932;2023-10-08;C0800;FirstPurchase;Store
2933;2024-03-18;C0163;Churn;Web
2934;2022-06-02;C0642;Repeat;Web
2935;2023-05-14;C0899;Return;Mobile
2936;2024-04-16;C0673;FirstPurchase;Web
2937;2023-12-03;C0007;Repeat;Mobile
2938;2022-03-20;C0213;Churn;Store
2939;2024-12-05;C0944;FirstPurchase;Store
2940;2025-12-26;C0601;Churn;Web
2941;2023-02-26;C0080;FirstPurchase;Mobile
2942;2025-07-20;C0919;Return;Store
2943;2023-07-14;C0337;FirstPurchase;Mobile
2944;2024-11-22;C0353;Churn;Store
2945;2023-06-14;C0978;Churn;Mobile
2946;2024-11-25;C0359;FirstPurchase;Web
2947;2025-01-17;C0471;Repeat;Store
2948;2024-05-26;C0777;Return;Web
2949;2023-09-04;C0323;FirstPurchase;Web
2950;2024-05-24;C0176;Return;Mobile
2951;2022-01-31;C0163;Churn;Web
2952;2024-11-10;C0830;Return;Web
2953;2022-12-23;C0920;Return;Web
2954;2025-08-06;C0838;Churn;Web
2955;2024-01-12;C0723;Return;Mobile
2956;2025-04-23;C0760;Repeat;Mobile
2957;2023-11-08;C0590;Repeat;Web
2958;2024-02-08;C0259;FirstPurchase;Store
2959;2022-11-07;C0518;FirstPurchase;Web
2960;2023-06-19;C0977;Repeat;Web
2961;2023-01-04;C0420;FirstPurchase;Store
2962;2022-11-27;C0086;Return;Store
2963;2024-09-25;C0821;Churn;Web
2964;2024-03-26;C0132;FirstPurchase;Mobile
2965;2025-11-28;C0522;FirstPurchase;Mobile
2966;2022-12-23;C0736;Repeat;Store
2967;2022-04-09;C0495;Churn;Web
2968;2023-10-04;C0881;FirstPurchase;Web
2969;2022-09-08;C0049;FirstPurchase;Web
2970;2022-10-23;C0939;Churn;Web
2971;2023-02-12;C0964;Churn;Web
2972;2022-12-25;C0013;Churn;Store
2973;2023-09-14;C0851;FirstPurchase;Mobile
2974;2024-10-29;C0366;Repeat;Store
2975;2023-09-26;C0375;Return;Store
2976;2022-10-26;C0683;FirstPurchase;Web
2977;2023-12-26;C0758;FirstPurchase;Store
2978;2024-08-31;C0358;Churn;Web
2979;2023-07-16;C0176;Churn;Store
2980;2025-09-28;C0218;Return;Web
2981;2025-05-12;C0670;FirstPurchase;Mobile
2982;2025-03-19;C0811;Churn;Web
2983;2023-08-27;C0671;FirstPurchase;Web
2984;2023-08-26;C0819;Churn;Mobile
2985;2024-10-30;C0294;Return;Web
2986;2025-05-18;C0972;Repeat;Web
2987;2023-12-08;C0659;Return;Mobile
2988;2025-11-12;C0663;FirstPurchase;Web
2989;2024-11-19;C0434;FirstPurchase;Store
2990;2022-05-30;C0174;Churn;Web
2991;2022-04-02;C0809;FirstPurchase;Store
2992;2023-12-14;C0202;FirstPurchase;Mobile
2993;2022-12-30;C0591;FirstPurchase;Store
2994;2022-10-24;C0882;Churn;Mobile
2995;2024-08-09;C0401;Return;Web
2996;2023-04-30;C0436;Churn;Web
2997;2023-08-04;C0269;FirstPurchase;Mobile
2998;2023-10-16;C0920;Repeat;Store
2999;2025-12-30;C0336;Repeat;Store
3000;2024-11-03;C0487;Return;Store
